saxo_symbol,yFinance_symbol,description,exchange_id,asset_type,currency,issuer_country,eligibility_status,availability_status,eligible_universe,isa_eligible,instrument_exclusion_flag,market_cap_usd,market_cap_native,market_cap_currency,aum_usd,aum_native,aum_currency,market_cap_source,aum_source,yfinance_fundamentals_status,yfinance_fundamentals_notes,eligibility_review_status,eligibility_review_notes
LYQL:xetr,LYQL.DE,Amundi ShortDAX Daily (-2x) Inverse Acc UCITS ETF,XETR_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,25983360,22712056,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=LYQL.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
DX2K:xetr,DX2K.DE,Xtrackers FTSE 100 Short Daily Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,18748972,16388477,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DX2K.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
FVSH:xetr,FVSH.DE,Franklin Euro Short Maturity UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,705992010,617107650,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=FVSH.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
IS3J:xetr,IS3J.DE,iShares USD Short Duration Corp Bond UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=IS3J.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
LYQK:xetr,LYQK.DE,Amundi German Bund Daily (-2x) Inverse UCITS ETF,XETR_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,25447636,22243780,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=LYQK.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
C101:xetr,C101.DE,Amundi Fed Funds US Dollar Cash UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,168743448,147498656,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=C101.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
DXS1:xetr,DXS1.DE,Xtrackers II GBP Overnight Rate Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,205518259,179643520,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DXS1.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
BCHN:xmil,BCHN.MI,Invesco CoinShares Global Blockchain UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,1353844988,1183395970,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BCHN.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
SMART:xmil,SMART.MI,Amundi Smart Overnight Return UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=SMART.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
XEON:xmil,XEON.MI,Xtrackers II EUR Overnight Rate Swap UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,25434101439,22231949300,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XEON.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
JEST:xmil,JEST.MI,JP Morgan EUR Ultra-Short Income Active UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,1985232152,1735291520,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=JEST.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
DAPP:xmil,DAPP.MI,VanEck Crypto and Blockchain Innovators UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,845909060,739409150,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DAPP.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
BLTH:xmil,BLTH.MI,iShares Blockchain Technology UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,486554463,425297280,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BLTH.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
WBLK:xmil,WBLK.MI,WisdomTree Blockchain Acc UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,66153965,57825184,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=WBLK.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
VCSHA:xmil,VCSHA.MI,Vanguard EUR Cash UCITS EUR Accumulating ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,398050691,347936128,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=VCSHA.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
XSPS:xmil,XSPS.MI,Xtrackers S&P 500 Inverse Daily Swap UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,177381690,155049344,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XSPS.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
LEONIA:xmil,LEONIA.MI,Amundi EUR Overnight Return UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,3561245358,3112884740,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=LEONIA.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
XFFE:xmil,XFFE.MI,Xtrackers II USD Overnight Rate Swap UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,386635174,337957824,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XFFE.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
LQQ:xmil,LQQ.MI,Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,1491664121,1303863680,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=LQQ.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
XS2L:xmil,XS2L.MI,Xtrackers S&P 500 2x Leveraged Daily Swp UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,696966327,609218300,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XS2L.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
BERMIB:xmil,BERMIB.MI,Amundi FTSE MIB Daily (-1X) Inverse UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,27890995,24379520,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BERMIB.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
DAXLEV:xmil,DAXLEV.MI,Amundi LevDAX Daily (2x) leveraged (Acc) UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,243997021,213277808,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DAXLEV.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
XT21:xmil,XT21.MI,Xtrackers S&P 500 2x Inverse Daily Swap UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,57499770,50260552,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XT21.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
PEU:xmil,PEU.MI,Invesco Euro Cash 3 Months UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,258737265,226162256,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=PEU.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
HYS:xmil,HYS.MI,Amundi EUR Short Term HY Corp Bond ESG UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,392703898,343262496,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=HYS.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
SMARTU:xmil,SMARTU.MI,Amundi Smart Overnight Rtn USD Hdg (Acc) UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=SMARTU.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
SDHY:xmil,SDHY.MI,iShares USD Short Duration HY Corp Bond UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=SDHY.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
SPX2S:xmil,SPX2S.MI,Amundi Nasdaq -100 Daily (-1x) Inverse UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,39588283,34604120,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=SPX2S.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
EUHI:xmil,EUHI.MI,PIMCO Advg Euro Short-Term HY Corp Bond UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,644398614,563268860,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=EUHI.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
VCASH:xmil,VCASH.MI,Vanguard EUR Cash UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,398050691,347936128,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=VCASH.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
PJSR:xmil,PJSR.MI,PIMCO Euro Short Maturity UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,2051429723,1793154820,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=PJSR.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
FLESA:xmil,FLESA.MI,Franklin Euro Short Maturity UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,705992010,617107650,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=FLESA.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
FEDF:xmil,FEDF.MI,Amundi Fed Funds US Dollar Cash UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,168743448,147498656,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=FEDF.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
XBRMIB:xmil,XBRMIB.MI,Amundi Ftse Mib Dly -2x Inv UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,36332582,31758312,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XBRMIB.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
XYLD:xmil,XYLD.MI,Xtrackers USD Corp Bond Short Du SRI PAB UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=XYLD.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
CL2:xmil,CL2.MI,Amundi Leveraged MSCI Usa Daily (EUR) UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,1229909622,1075064060,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=CL2.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
DES2:xmil,DES2.MI,L&G DAX Daily 2x Short UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,25198150,22025704,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DES2.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
JPST:xmil,JPST.MI,JPM Ultra-Short Income UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,1119324866,978401920,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=JPST.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
XSSX:xmil,XSSX.MI,Xtrackers Euro Stoxx 50 Short Daily Swap UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,41757421,36500164,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XSSX.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
PJS1:xmil,PJS1.MI,PIMCO Euro Short Maturity UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,2051429723,1793154820,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=PJS1.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
CLIP:xmil,CLIP.MI,The Global X 1-3 Month T-Bill UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,80932228,70742864,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=CLIP.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
MINT:xmil,MINT.MI,PIMCO US Dollar Short Maturity UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=MINT.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
DJLEV:xmil,DJLEV.MI,Amundi EURO STOXX 50 Daily 2x Leveraged UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,241069631,210718976,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DJLEV.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
XZE5:xmil,XZE5.MI,Xtrackers EUR Corp Bond Short Dur SRIPAB UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,2211663566,1933215230,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XZE5.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
HEUR:xmil,HEUR.MI,HSBC Euro Liquidity Fund Ucits ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,33864836700,29601255400,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=HEUR.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
METE:xmil,METE.MI,Franklin AI Metaverse and Blockchain UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,27847984,24341924,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=METE.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
BSX:xmil,BSX.MI,Amundi EURO Stoxx 50 Daily (-1x) Inverse UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,47132225,41198280,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BSX.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
FLES:xmil,FLES.MI,Franklin Euro Short Maturity UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,705992010,617107650,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=FLES.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
ECMS:xmil,ECMS.MI,Inv Eur Corp Bond ESG Short Dur Mult Fac UCITS ETF,MIL_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,161138698,140851344,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=ECMS.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
BXX:xmil,BXX.MI,Amundi Euro Stoxx 50 Daily (-2x) Inverse UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,27292100,23856026,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BXX.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
XSTR:xmil,XSTR.MI,Xtrackers II GBP Overnight Rate Swap UCITS ETF,MIL_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,205518259,179643520,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XSTR.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
DAX2S:xmil,DAX2S.MI,Amundi ShortDAX Daily (-2x) Inverse Acc UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,25983360,22712056,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DAX2S.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
BUND2S:xmil,BUND2S.MI,Amundi German Bund Daily (-2x) Inverse UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,25447636,22243780,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BUND2S.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
BTP2S:xmil,BTP2S.MI,Amundi Italy BTP Daily (-2x) Inverse UCITS ETF,MIL_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,21938971,19176856,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BTP2S.MI; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
XACT_BEAR_2:xome,XACT-BEAR-2.ST,XACT BEAR 2 ETF,SSE,Etf,SEK,SE,EXCLUDED,AVAILABLE,false,false,true,,,,32024445,308795712,SEK,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XACT-BEAR-2.ST; quoteType=ETF; currency=SEK; usd_fx=0.103707545,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
